1212351511 1787 : 65 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1212353106 1548 : 60 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212434836 1640 : 74 30 -- Luftgeist *!*tgeist7@*.efe0e7b1.de.hmsk
1212436497 1595 : 75 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212440949 1637 : 59 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212603232 756 : 42 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1212605683 2304 : 108 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212607980 2165 : 102 30 -- Quizgeist *!*tgeist7@*.efe0e7b1.de.hmsk
1212617010 1429 : 59 30 -- Natanael *!Natanael@*.de.hmsk
1212693724 1419 : 59 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212695551 1529 : 70 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212766790 921 : 51 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1212767635 781 : 47 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1212774733 1383 : 53 30 -- compton *!compton@*.2db3ec63.net.hmsk
1212776159 1375 : 52 30 -- HuppiFluppi *!sozphobie@*.6ca6c709.de.hmsk
1212805575 1226 : 49 30 -- SallyBrown *!Sally@*.113.82.net.de.140561b8.com.hmsk
1213822972 1630 : 58 30 -- tigra *!tigra@*.78.52.imsk
1213898105 1105 : 45 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1214340813 1321 : 66 30 -- andti *!anti@*.efe0e7b1.de.hmsk
1214342705 1782 : 77 30 -- compton *!compton@*.2db3ec63.net.hmsk
1215952555 1639 : 74 30 -- compton *!compton@*.2db3ec63.net.hmsk
1215975526 941 : 41 30 -- shiva *!shiva@*.efe0e7b1.de.hmsk
1216065384 1392 : 57 30 -- tigra|afk *!tigra@*.84db8f92.de.hmsk
1216312892 1521 : 57 30 -- Angsthaber *!sozphobie@*.84db8f92.de.hmsk
1216314550 1624 : 56 30 -- engel_erleichtert *!kati2@*.2db3ec63.net.hmsk
1216396529 1514 : 32 30 -- engelchen *!kati2@*.2db3ec63.net.hmsk
1217273448 951 : 35 30 -- _chococat_ *!sozphobie@*.171.161.186.ip-pool.b36b094f.net.hmsk
1217966219 1924 : 88 30 -- |stefan73|afk *!invalid@*.net.hmsk
1217968041 1778 : 51 30 -- quizzengel *!kati2@*.2db3ec63.net.hmsk
1217972142 1096 : 40 30 -- quizzengel *!kati2@*.2db3ec63.net.hmsk
1217973787 945 : 80 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1217974769 922 : 51 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1217976456 1592 : 63 30 -- quizzengel *!kati2@*.2db3ec63.net.hmsk
1218048665 2118 : 56 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218050510 1818 : 57 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218057562 754 : 42 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1218058887 1253 : 59 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1218060493 1465 : 46 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218141106 1533 : 65 30 -- Mantichora *!Ich@*.212.32.imsk
1218142655 1416 : 60 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218144702 1822 : 53 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218219814 1543 : 71 30 -- je *!je@*.de.hmsk
1218235185 1960 : 51 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218237646 2424 : 78 30 -- compton136 *!136@*.2db3ec63.net.hmsk
1218239337 1637 : 51 30 -- lonely16 *!sozphobie@*.2db3ec63.net.hmsk
1218241102 1701 : 49 31 -- compton136 *!136@*.2db3ec63.net.hmsk
1218485715 1964 : 47 30 -- compton *!136@*.2db3ec63.net.hmsk
1218492694 1028 : 44 30 -- _chococat_ *!sozphobie@*.171.159.50.ip-pool.b36b094f.net.hmsk
1218497297 2345 : 59 30 -- compton *!136@*.2db3ec63.net.hmsk
1218577677 1658 : 66 30 -- engelzuwarm *!kati2@*.2db3ec63.net.hmsk
1218584635 2023 : 56 30 -- compton *!136@*.2db3ec63.net.hmsk
1218918202 1496 : 68 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1218919195 799 : 46 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1218920692 1418 : 62 30 -- compton *!136@*.2db3ec63.net.hmsk
1218997672 1421 : 63 30 -- compton *!136@*.2db3ec63.net.hmsk
1219017337 939 : 65 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219083025 1273 : 72 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219174123 1553 : 64 30 -- shiva *!shiva@*.efe0e7b1.de.hmsk
1219342907 1910 : 86 30 -- compton *!136@*.2db3ec63.net.hmsk
1219344955 2009 : 88 30 -- engelchen_aua *!kati2@*.2db3ec63.net.hmsk
1219346360 1358 : 60 30 -- sajaz *!sozphobie@*.de.hmsk
1219399395 1153 : 68 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219400631 1197 : 57 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219433872 987 : 54 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219434947 959 : 50 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219435969 966 : 47 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219436648 656 : 36 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219437787 1104 : 56 30 -- Zezozose *!toby@*.45.21.static.65892c1e.de.hmsk
1219519000 1169 : 67 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219520446 1394 : 70 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219522845 2364 : 90 30 -- _stefan71 *!Stefan71@*.2db3ec63.net.hmsk
1219523787 881 : 49 30 -- andti *!anti@*.efe0e7b1.de.hmsk
1219676932 1137 : 67 30 -- fubar *!fubar__@*.b8b21294.net.hmsk
1219692300 1479 : 55 30 -- compton *!136@*.2db3ec63.net.hmsk
1219696647 1496 : 77 30 -- fubar *!fubar__@*.b8b21294.net.hmsk
1219698941 2258 : 81 30 -- Kleeblatt *!kleeblatt@*.a892f755.de.hmsk
1219700667 1669 : 65 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1219783864 855 : 46 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1219872506 1359 : 79 30 -- compton *!136@*.2db3ec63.net.hmsk
1219874072 1467 : 47 30 -- engelderliebe *!Kati@*.88.134.imsk
1219951048 1524 : 66 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1220035313 1082 : 63 30 -- andti *!anti@*.efe0e7b1.de.hmsk
1220131160 1727 : 95 30 -- stefan73| *!invalid@*.net.hmsk
1220202910 1193 : 47 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1220204339 1367 : 41 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1220215320 1271 : 42 30 -- engel_aua_weint *!Kati@*.2db3ec63.net.hmsk
1220216316 941 : 35 30 -- engel_aua_weint *!Kati@*.2db3ec63.net.hmsk
1220217728 1310 : 61 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1220283717 851 : 45 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1220284918 1176 : 55 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1220293340 897 : 41 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1220374775 1319 : 61 30 -- fubar *!fubar__@*.b8b21294.net.hmsk
1220463352 1134 : 48 30 -- compton *!136@*.2db3ec63.net.hmsk
1220464909 1521 : 57 30 -- tigra *!tigra@*.78.52.imsk
1220539259 1299 : 62 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1220566569 1061 : 47 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1220567738 1087 : 57 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1220568830 1046 : 47 30 -- sunrise *!sozphobie@*.de.hmsk
1220648169 1152 : 57 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1220649809 1336 : 70 30 -- compton *!136@*.2db3ec63.net.hmsk
1220984838 1080 : 60 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1220987576 1181 : 58 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1221155777 1298 : 51 30 -- compton *!136@*.2db3ec63.net.hmsk
1221157259 1386 : 57 30 -- compton *!136@*.2db3ec63.net.hmsk
1221159826 705 : 44 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1221160932 1043 : 60 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1221241888 1580 : 59 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1221846501 1686 : 68 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1221856555 1627 : 86 30 -- fubar *!fubar__@*.b8b21294.net.hmsk
1222538894 1006 : 48 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1222552972 1390 : 67 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1222732508 1276 : 45 30 -- compton *!136@*.2db3ec63.net.hmsk
1222733641 1060 : 44 30 -- compton *!136@*.2db3ec63.net.hmsk
1222734836 1106 : 40 31 -- compton *!136@*.2db3ec63.net.hmsk
1222808968 1573 : 62 30 -- bubbah *!sozphobie@*.87e64991.de.hmsk
1222888009 1671 : 48 30 -- compton *!136@*.2db3ec63.net.hmsk
1222889872 1696 : 58 30 -- compton *!136@*.2db3ec63.net.hmsk
1222891394 1485 : 64 31 -- compton *!136@*.2db3ec63.net.hmsk
1222893121 1688 : 52 30 -- compton *!136@*.2db3ec63.net.hmsk
1222983627 2074 : 86 30 -- compton *!136@*.2db3ec63.net.hmsk
1222985001 1211 : 54 30 -- compton *!136@*.2db3ec63.net.hmsk
1222986229 1204 : 56 30 -- compton *!136@*.2db3ec63.net.hmsk
1222987321 1049 : 44 31 -- compton *!136@*.2db3ec63.net.hmsk
1222988951 1523 : 49 30 -- compton *!136@*.2db3ec63.net.hmsk
1223060219 1573 : 56 30 -- compton *!136@*.2db3ec63.net.hmsk
1223061616 1368 : 49 30 -- compton *!136@*.2db3ec63.net.hmsk
1223065881 1230 : 47 30 -- compton *!136@*.2db3ec63.net.hmsk
1223067571 1624 : 56 30 -- weeping-willow *!sozphobie@*.b8b21294.net.hmsk
1223320777 1451 : 58 30 -- compton *!compton@*.87e64991.de.hmsk
1223322049 823 : 58 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1223498447 981 : 76 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1223500176 1653 : 57 30 -- compton *!compton@*.87e64991.de.hmsk
1223674666 1720 : 60 30 -- compton *!136@*.2db3ec63.net.hmsk
1223931844 1161 : 67 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1223933550 1674 : 55 30 -- weeping-willow *!sozphobie@*.b8b21294.net.hmsk
1223935589 1960 : 58 30 -- compton *!compton@*.87e64991.de.hmsk
1224097714 1301 : 54 30 -- compton *!compton@*.87e64991.de.hmsk
1224106020 1483 : 53 30 -- compton *!compton@*.87e64991.de.hmsk
1224107714 1622 : 71 30 -- compton *!compton@*.87e64991.de.hmsk
1224194054 597 : 81 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1224275006 1028 : 45 30 -- compton *!136@*.2db3ec63.net.hmsk
1224276515 1375 : 55 30 -- compton *!136@*.2db3ec63.net.hmsk
1224350098 970 : 49 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1224351213 1070 : 58 30 -- rumpel *!rumpel@*.a892f755.de.hmsk
1224449046 1452 : 74 31 -- compton *!compton@*.87e64991.de.hmsk
1224528201 1266 : 45 30 -- compton *!compton@*.87e64991.de.hmsk
1224532136 1644 : 53 30 -- compton *!compton@*.87e64991.de.hmsk
1224701585 1212 : 48 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1224702708 1088 : 54 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1224704919 1366 : 46 30 -- weeping-willow *!sozphobie@*.b8b21294.net.hmsk
1225305353 1498 : 59 30 -- weeping-willow *!sozphobie@*.b8b21294.net.hmsk
1225739891 871 : 49 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1226170751 1295 : 57 30 -- hyena *!sozphobie@*.87.169.imsk
1226183479 1651 : 55 30 -- compton2 *!compton@*.87e64991.de.hmsk
1226355746 1364 : 50 30 -- weeping-willow *!sozphobie@*.88.64.imsk
1226608764 1429 : 51 30 -- compton *!136@*.2db3ec63.net.hmsk
1226699242 1173 : 40 30 -- compton *!136@*.2db3ec63.net.hmsk
1226786197 909 : 49 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1226787245 1000 : 59 30 -- coggy *!c@*.84db8f92.de.hmsk
1226947581 1107 : 56 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1227132462 995 : 41 30 -- compton *!compton@*.87e64991.de.hmsk
1227465397 1324 : 74 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1227564237 1338 : 55 30 -- compton *!compton@*.87e64991.de.hmsk
1227633805 924 : 60 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1227636272 1111 : 47 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1227991442 989 : 65 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1227992745 959 : 40 30 -- Skirnir *!kvirc@*.2db3ec63.net.hmsk
1228084347 1978 : 59 30 -- compton *!compton@*.87e64991.de.hmsk
1228338714 1325 : 55 30 -- tigra *!tigra@*.84db8f92.de.hmsk
1228419955 968 : 56 30 -- quizzendesrumpel *!rumpel@*.2db3ec63.net.hmsk
1228507827 1277 : 68 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1228508987 892 : 32 30 -- Cartrodus *!Cartrodus@*.141.53.imsk
1229878255 1212 : 58 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1230513503 1128 : 70 30 -- me_ *!sozphobie@*.4de20f8a.de.hmsk
1231956743 1130 : 68 30 -- andti *!anti@*.efe0e7b1.de.hmsk
1232653973 1348 : 69 30 -- sys_futtert *!syslock@*.84db8f92.de.hmsk
1232742137 1980 : 96 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1233093339 1516 : 62 30 -- compton *!136@*.2db3ec63.net.hmsk
1233863877 1174 : 59 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1233865412 1467 : 63 30 -- hyena *!sozphobie@*.a892f755.de.hmsk
1234036988 1031 : 36 30 -- engelnebensally *!Kati@*.2db3ec63.net.hmsk
1234557566 2143 : 102 30 -- jenny26 *!jenny26@*.34712d6.de.hmsk
1234633525 1899 : 70 30 -- shiva *!shiva@*.82.113.imsk
1234636252 1804 : 39 30 -- leno *!leno@*.34712d6.de.hmsk
1234644506 1301 : 56 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234712858 1819 : 71 30 -- leno_friert_tee *!leno@*.34712d6.de.hmsk
1234717832 1508 : 65 30 -- shiva *!shiva@*.82.113.imsk
1234719914 1265 : 44 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234729901 1511 : 68 30 -- Igramul *!igramul@*.e95a5413.de.hmsk
1234731275 1287 : 66 30 -- Igramul *!igramul@*.e95a5413.de.hmsk
1234733322 2017 : 64 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234736462 1391 : 58 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234738152 1569 : 71 30 -- leno *!leno@*.34712d6.de.hmsk
1234739598 1376 : 50 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234743623 1204 : 49 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234744954 1278 : 52 30 -- leno *!leno@*.34712d6.de.hmsk
1234746249 1262 : 47 31 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234801676 1629 : 67 30 -- timewaster *!sozphobie@*.2db3ec63.net.hmsk
1234802611 880 : 42 30 -- timewaster *!sozphobie@*.2db3ec63.net.hmsk
1234822012 1037 : 36 30 -- kopfweh_leno *!leno@*.34712d6.de.hmsk
1234823223 1086 : 47 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234824666 1335 : 50 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234874343 1063 : 53 30 -- rumpel *!rumpel@*.2db3ec63.net.hmsk
1234875565 1159 : 57 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234893246 856 : 47 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234903346 1759 : 76 30 -- lenuri *!leno@*.34712d6.de.hmsk
1234904475 1083 : 52 30 -- time-waster *!sozphobie@*.2db3ec63.net.hmsk
1234914125 1217 : 49 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234915736 1542 : 59 30 -- leno *!leno@*.34712d6.de.hmsk
1234967139 1767 : 82 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234970067 1954 : 67 30 -- engel_kalt *!engelchen@*.2db3ec63.net.hmsk
1234971083 978 : 50 30 -- einsamer_schlau *!sozphobie@*.2db3ec63.net.hmsk
1234973680 1222 : 45 30 -- leno *!leno@*.34712d6.de.hmsk
1234975270 1466 : 61 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1234982462 687 : 71 31 -- chriz2 *!user@*.f546acd8.at.hmsk
1234983188 683 : 39 30 -- chriz2 *!user@*.f546acd8.at.hmsk
1234983917 693 : 39 33 -- chriz2 *!user@*.f546acd8.at.hmsk
1234984781 835 : 45 30 -- chriz2 *!user@*.f546acd8.at.hmsk
1234985680 747 : 48 30 -- chriz2 *!user@*.f546acd8.at.hmsk
1234986681 936 : 54 30 -- chriz2 *!user@*.f546acd8.at.hmsk
1234988217 1477 : 59 30 -- nessie *!nessie@*.b8b21294.net.hmsk
1234994325 645 : 31 30 -- leno *!leno@*.34712d6.de.hmsk
1235000060 1059 : 47 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1235001333 1197 : 46 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1235035770 1577 : 61 30 -- engelstraenchen *!engelchen@*.2db3ec63.net.hmsk
1235036807 916 : 32 30 -- VfLerin22 *!ich@*.de.hmsk
1235051213 2277 : 110 30 -- leno *!leno@*.34712d6.de.hmsk
1235052812 1524 : 61 30 -- engelstraenchen *!engelchen@*.2db3ec63.net.hmsk
1235072927 1249 : 69 30 -- nessie *!nessie@*.b8b21294.net.hmsk
1235135178 1595 : 73 30 -- einsamer *!sozphobie@*.2db3ec63.net.hmsk
1235136632 1380 : 67 30 -- haekelengel *!engelchen@*.2db3ec63.net.hmsk
1235138416 1440 : 71 30 -- leno *!leno@*.34712d6.de.hmsk
1235140246 1775 : 67 30 -- VfLerin22 *!ich@*.de.hmsk
1235142053 1743 : 62 30 -- leno *!leno@*.34712d6.de.hmsk
