tiar 1204384749 tigra|quiz 3 0
solved 1204384773 tigra|quiz {20 Sekunden} 8 1
solved 1204384798 _shy_ {20 Sekunden} 6 1
solved 1204384811 nachti_quiz {8 Sekunden} 6 1
solved 1204384835 tigra|quiz {19 Sekunden} 9 1
solved 1204384844 tigra|quiz {5 Sekunden} 10 1
solved 1204384894 _shy_ {30 Sekunden} 7 1
solved 1204384909 nachti_quiz {11 Sekunden} 7 1
solved 1204384922 tigra|quiz {9 Sekunden} 11 1
solved 1204384959 _shy_ {32 Sekunden} 8 1
solved 1204385019 _shy_ {55 Sekunden} 9 1
solved 1204385046 nachti_quiz {22 Sekunden} 8 1
solved 1204385064 nachti_quiz {14 Sekunden} 9 1
solved 1204385079 nachti_quiz {10 Sekunden} 10 1
tiar 1204385079 nachti_quiz 3 0
solved 1204385102 tigra|quiz {18 Sekunden} 12 1
solved 1204385159 tigra|quiz {53 Sekunden} 13 1
solved 1204385171 nachti_quiz {7 Sekunden} 11 1
solved 1204385185 _shy_ {9 Sekunden} 10 1
solved 1204385240 tigra|quiz {51 Sekunden} 14 1
solved 1204385262 _shy_ {17 Sekunden} 11 1
solved 1204385286 nachti_quiz {20 Sekunden} 12 1
solved 1204385322 nachti_quiz {31 Sekunden} 13 1
solved 1204385337 tigra|quiz {10 Sekunden} 15 1
solved 1204385389 nachti_quiz {48 Sekunden} 14 1
solved 1204385422 nachti_quiz {29 Sekunden} 15 1
solved 1204385437 tigra|quiz {10 Sekunden} 16 1
solved 1204385450 nachti_quiz {9 Sekunden} 16 1
solved 1204385500 tigra|quiz {45 Sekunden} 17 1
solved 1204385535 tigra|quiz {31 Sekunden} 18 1
solved 1204385560 nachti_quiz {20 Sekunden} 17 1
solved 1204385575 nachti_quiz {10 Sekunden} 18 1
solved 1204385589 nachti_quiz {9 Sekunden} 19 1
tiar 1204385589 nachti_quiz 3 0
solved 1204385631 nachti_quiz {37 Sekunden} 20 1
solved 1204385674 tigra|quiz {24 Sekunden} 19 1
solved 1204385706 nachti_quiz {27 Sekunden} 21 1
solved 1204385717 nachti_quiz {7 Sekunden} 22 1
solved 1204385730 nachti_quiz {9 Sekunden} 23 1
tiar 1204385730 nachti_quiz 3 0
solved 1204385752 nachti_quiz {17 Sekunden} 24 1
revolt 1204385816 tigra|quiz 1 2
solved 1204385835 nachti_quiz {8 Sekunden} 25 1
solved 1204385900 nachti_quiz {46 Sekunden} 26 1
solved 1204385921 tigra|quiz {16 Sekunden} 20 1
solved 1204385949 tigra|quiz {23 Sekunden} 21 1
solved 1204385968 _shy_ {14 Sekunden} 12 1
solved 1204385989 tigra|quiz {16 Sekunden} 22 1
solved 1204386002 nachti_quiz {9 Sekunden} 27 1
solved 1204386016 nachti_quiz {9 Sekunden} 28 1
solved 1204386028 tigra|quiz {7 Sekunden} 23 1
solved 1204386044 tigra|quiz {12 Sekunden} 24 1
solved 1204386064 nachti_quiz {15 Sekunden} 29 1
solved 1204386078 tigra|quiz {10 Sekunden} 25 1
solved 1204386123 nachti_quiz {41 Sekunden} 30 1
gamewon 1204386123 nachti_quiz 30 30 1651
gamestart 1204386143
solved 1204386159 nachti_quiz {16 Sekunden} 1 1
solved 1204386179 nachti_quiz {16 Sekunden} 2 1
solved 1204386197 nachti_quiz {14 Sekunden} 3 1
tiar 1204386197 nachti_quiz 3 0
solved 1204386217 tigra|quiz {15 Sekunden} 1 1
solved 1204386276 tigra|quiz {55 Sekunden} 2 1
solved 1204386301 nachti_quiz {21 Sekunden} 4 1
solved 1204386320 tigra|quiz {15 Sekunden} 3 1
solved 1204386369 nachti_quiz {45 Sekunden} 5 1
solved 1204386390 _shy_ {16 Sekunden} 1 1
solved 1204386420 _shy_ {26 Sekunden} 2 1
solved 1204386457 tigra|quiz {32 Sekunden} 4 1
solved 1204386499 _shy_ {37 Sekunden} 3 1
solved 1204386520 _shy_ {16 Sekunden} 4 1
solved 1204386530 _shy_ {6 Sekunden} 5 1
tiar 1204386530 _shy_ 3 0
solved 1204386545 tigra|quiz {11 Sekunden} 5 1
solved 1204386585 nachti_quiz {35 Sekunden} 6 1
solved 1204386603 tigra|quiz {13 Sekunden} 6 1
solved 1204386643 nachti_quiz {36 Sekunden} 7 1
solved 1204386658 nachti_quiz {11 Sekunden} 8 1
solved 1204386678 _shy_ {16 Sekunden} 6 1
solved 1204386695 tigra|quiz {12 Sekunden} 7 1
solved 1204386715 tigra|quiz {15 Sekunden} 8 1
solved 1204386735 nachti_quiz {15 Sekunden} 9 1
solved 1204386752 nachti_quiz {13 Sekunden} 10 1
solved 1204386782 nachti_quiz {11 Sekunden} 11 1
tiar 1204386782 nachti_quiz 3 0
solved 1204386812 tigra|quiz {26 Sekunden} 9 1
solved 1204386841 tigra|quiz {25 Sekunden} 10 1
solved 1204386851 tigra|quiz {6 Sekunden} 11 1
tiar 1204386851 tigra|quiz 3 0
solved 1204386866 tigra|quiz {10 Sekunden} 12 1
solved 1204386894 _shy_ {24 Sekunden} 7 1
solved 1204386907 _shy_ {8 Sekunden} 8 1
solved 1204386922 tigra|quiz {11 Sekunden} 13 1
solved 1204386940 _shy_ {14 Sekunden} 9 1
solved 1204386989 tigra|quiz {44 Sekunden} 14 1
solved 1204386999 nachti_quiz {5 Sekunden} 12 1
solved 1204387036 nachti_quiz {32 Sekunden} 13 1
solved 1204387059 nachti_quiz {19 Sekunden} 14 1
tiar 1204387059 nachti_quiz 3 0
solved 1204387080 nachti_quiz {17 Sekunden} 15 1
solved 1204387093 tigra|quiz {9 Sekunden} 15 1
solved 1204387112 tigra|quiz {15 Sekunden} 16 1
solved 1204387151 tigra|quiz {34 Sekunden} 18 2
tiar 1204387151 tigra|quiz 3 0
solved 1204387205 tigra|quiz {50 Sekunden} 19 1
solved 1204387216 nachti_quiz {7 Sekunden} 16 1
solved 1204387227 tigra|quiz {7 Sekunden} 20 1
solved 1204387274 tigra|quiz {27 Sekunden} 21 1
solved 1204387312 tigra|quiz {33 Sekunden} 22 1
tiar 1204387312 tigra|quiz 3 0
solved 1204387366 tigra|quiz {49 Sekunden} 23 1
solved 1204387397 tigra|quiz {26 Sekunden} 24 1
tiar 1204387397 tigra|quiz 5 1
rankset 1204387397 sozphobine {tigra|quiz +1}
revolt 1204387433 tigra|quiz 1 2
solved 1204387440 _shy_ {24 Sekunden} 10 1
solved 1204387472 nachti_quiz {28 Sekunden} 17 1
solved 1204387513 nachti_quiz {36 Sekunden} 18 1
solved 1204387561 nachti_quiz {44 Sekunden} 19 1
tiar 1204387561 nachti_quiz 3 0
solved 1204387576 _shy_ {11 Sekunden} 11 1
solved 1204387591 nachti_quiz {10 Sekunden} 20 1
solved 1204387606 tigra|quiz {10 Sekunden} 26 1
solved 1204387619 nachti_quiz {8 Sekunden} 21 1
solved 1204387667 tigra|quiz {44 Sekunden} 27 1
solved 1204387686 nachti_quiz {15 Sekunden} 22 1
solved 1204387706 nachti_quiz {15 Sekunden} 23 1
solved 1204387717 nachti_quiz {7 Sekunden} 24 1
tiar 1204387717 nachti_quiz 3 0
solved 1204387729 tigra|quiz {7 Sekunden} 28 1
solved 1204387751 tigra|quiz {18 Sekunden} 29 1
solved 1204387771 tigra|quiz {15 Sekunden} 30 1
tiar 1204387771 tigra|quiz 3 0
gamewon 1204387771 tigra|quiz 30 30 1554
gamestart 1204387791
solved 1204387816 _shy_ {25 Sekunden} 1 1
solved 1204387850 nachti_quiz {29 Sekunden} 1 1
solved 1204387875 nachti_quiz {20 Sekunden} 2 1
solved 1204387930 _shy_ {51 Sekunden} 2 1
solved 1204387944 nachti_quiz {9 Sekunden} 3 1
solved 1204387958 _shy_ {9 Sekunden} 3 1
solved 1204387989 nachti_quiz {26 Sekunden} 4 1
solved 1204388008 nachti_quiz {15 Sekunden} 5 1
solved 1204388026 nachti_quiz {13 Sekunden} 6 1
tiar 1204388026 nachti_quiz 3 0
solved 1204388040 nachti_quiz {9 Sekunden} 7 1
solved 1204388100 nachti_quiz {56 Sekunden} 8 1
tiar 1204388100 nachti_quiz 5 1
rankset 1204388100 sozphobine {nachti_quiz +1}
solved 1204388119 nachti_quiz {15 Sekunden} 10 1
solved 1204388172 nachti_quiz {34 Sekunden} 11 1
solved 1204388184 nachti_quiz {8 Sekunden} 12 1
solved 1204388215 nachti_quiz {27 Sekunden} 13 1
solved 1204388228 nachti_quiz {9 Sekunden} 14 1
tiar 1204388228 nachti_quiz 10 3
rankset 1204388228 sozphobine {nachti_quiz +3}
solved 1204388243 _shy_ {11 Sekunden} 4 1
solved 1204388265 nachti_quiz {18 Sekunden} 18 1
solved 1204388285 _shy_ {16 Sekunden} 5 1
solved 1204388319 nachti_quiz {29 Sekunden} 19 1
solved 1204388340 nachti_quiz {17 Sekunden} 20 1
solved 1204388373 nachti_quiz {14 Sekunden} 21 1
tiar 1204388373 nachti_quiz 3 0
solved 1204388403 _shy_ {26 Sekunden} 6 1
solved 1204388446 _shy_ {39 Sekunden} 7 1
solved 1204388499 nachti_quiz {49 Sekunden} 22 1
solved 1204388540 nachti_quiz {36 Sekunden} 23 1
solved 1204388550 _shy_ {6 Sekunden} 8 1
solved 1204388590 _shy_ {35 Sekunden} 9 1
solved 1204388630 nachti_quiz {35 Sekunden} 24 1
solved 1204388683 nachti_quiz {49 Sekunden} 25 1
solved 1204388720 nachti_quiz {17 Sekunden} 26 1
tiar 1204388720 nachti_quiz 3 0
solved 1204388731 nachti_quiz {6 Sekunden} 27 1
solved 1204388744 nachti_quiz {8 Sekunden} 28 1
tiar 1204388744 nachti_quiz 5 1
rankset 1204388744 sozphobine {nachti_quiz +1}
solved 1204388780 _shy_ {31 Sekunden} 10 1
solved 1204388796 _shy_ {11 Sekunden} 11 1
solved 1204388840 _shy_ {40 Sekunden} 12 1
tiar 1204388840 _shy_ 3 0
solved 1204388876 Pegasus {31 Sekunden} 1 1
solved 1204388896 _shy_ {16 Sekunden} 13 1
solved 1204388948 nachti_quiz {48 Sekunden} 30 1
gamewon 1204388948 nachti_quiz 30 30 1098
gamestart 1204388967
solved 1204388986 nachti_quiz {19 Sekunden} 1 1
solved 1204389011 nachti_quiz {21 Sekunden} 2 1
solved 1204389058 _shy_ {43 Sekunden} 1 1
solved 1204389086 _shy_ {24 Sekunden} 2 1
solved 1204389108 nachti_quiz {17 Sekunden} 3 1
solved 1204389151 nachti_quiz {38 Sekunden} 4 1
solved 1204389161 _shy_ {6 Sekunden} 3 1
solved 1204389212 nachti_quiz {46 Sekunden} 5 1
solved 1204389224 nachti_quiz {7 Sekunden} 6 1
solved 1204389243 nachti_quiz {15 Sekunden} 7 1
tiar 1204389243 nachti_quiz 3 0
solved 1204389279 nachti_quiz {32 Sekunden} 8 1
solved 1204389327 _shy_ {43 Sekunden} 4 1
solved 1204389416 nachti_quiz {15 Sekunden} 9 1
solved 1204389472 _shy_ {51 Sekunden} 5 1
solved 1204389498 _shy_ {21 Sekunden} 6 1
solved 1204389518 _shy_ {16 Sekunden} 7 1
tiar 1204389518 _shy_ 3 0
solved 1204389548 nachti_quiz {25 Sekunden} 10 1
solved 1204389579 _shy_ {12 Sekunden} 8 1
solved 1204389598 _shy_ {15 Sekunden} 9 1
solved 1204389610 nachti_quiz {8 Sekunden} 11 1
solved 1204389626 _shy_ {11 Sekunden} 10 1
solved 1204389653 _shy_ {22 Sekunden} 11 1
solved 1204389665 nachti_quiz {7 Sekunden} 12 1
solved 1204389689 _shy_ {20 Sekunden} 12 1
solved 1204389714 _shy_ {21 Sekunden} 13 1
solved 1204389729 _shy_ {10 Sekunden} 14 1
tiar 1204389729 _shy_ 3 0
solved 1204389768 nachti_quiz {34 Sekunden} 13 1
solved 1204389779 _shy_ {6 Sekunden} 15 1
solved 1204389794 _shy_ {10 Sekunden} 16 1
solved 1204389827 _shy_ {29 Sekunden} 17 1
tiar 1204389827 _shy_ 3 0
solved 1204389884 nachti_quiz {52 Sekunden} 14 1
solved 1204389906 nachti_quiz {17 Sekunden} 15 1
solved 1204389934 nachti_quiz {24 Sekunden} 16 1
tiar 1204389934 nachti_quiz 3 0
solved 1204389953 _shy_ {15 Sekunden} 18 1
solved 1204389973 _shy_ {16 Sekunden} 19 1
solved 1204389989 nachti_quiz {11 Sekunden} 17 1
solved 1204390001 nachti_quiz {8 Sekunden} 18 1
solved 1204390032 nachti_quiz {26 Sekunden} 19 1
tiar 1204390032 nachti_quiz 3 0
solved 1204390063 nachti_quiz {26 Sekunden} 20 1
solved 1204390090 _shy_ {8 Sekunden} 20 1
solved 1204390122 nachti_quiz {27 Sekunden} 21 1
solved 1204390139 nachti_quiz {13 Sekunden} 22 1
solved 1204390155 nachti_quiz {12 Sekunden} 23 1
tiar 1204390155 nachti_quiz 3 0
solved 1204390174 nachti_quiz {14 Sekunden} 24 1
solved 1204390217 _shy_ {38 Sekunden} 21 1
solved 1204390232 _shy_ {11 Sekunden} 22 1
solved 1204390252 nachti_quiz {15 Sekunden} 25 1
solved 1204390280 nachti_quiz {8 Sekunden} 26 1
solved 1204390301 nachti_quiz {16 Sekunden} 27 1
tiar 1204390301 nachti_quiz 3 0
solved 1204390315 Pegasus {10 Sekunden} 1 1
solved 1204390327 Pegasus {8 Sekunden} 2 1
solved 1204390339 Pegasus {8 Sekunden} 3 1
tiar 1204390339 Pegasus 3 0
solved 1204390356 nachti_quiz {13 Sekunden} 28 1
solved 1204390373 _shy_ {12 Sekunden} 23 1
solved 1204390387 nachti_quiz {9 Sekunden} 29 1
solved 1204390426 nachti_quiz {35 Sekunden} 30 1
gamewon 1204390426 nachti_quiz 30 30 1440
gamestart 1204390446
solved 1204390458 _shy_ {12 Sekunden} 1 1
solved 1204390504 nachti_quiz {41 Sekunden} 1 1
solved 1204390519 _shy_ {10 Sekunden} 2 1
solved 1204390575 Pegasus {52 Sekunden} 1 1
solved 1204390665 nachti_quiz {15 Sekunden} 2 1
solved 1204390687 nachti_quiz {17 Sekunden} 3 1
solved 1204390705 nachti_quiz {13 Sekunden} 4 1
tiar 1204390705 nachti_quiz 3 0
solved 1204390728 nachti_quiz {18 Sekunden} 5 1
solved 1204390776 _shy_ {43 Sekunden} 3 1
solved 1204390811 nachti_quiz {31 Sekunden} 6 1
solved 1204390826 _shy_ {11 Sekunden} 4 1
solved 1204390847 _shy_ {17 Sekunden} 5 1
solved 1204390862 Pegasus {11 Sekunden} 2 1
solved 1204390882 nachti_quiz {16 Sekunden} 7 1
solved 1204390895 nachti_quiz {8 Sekunden} 8 1
solved 1204390918 nachti_quiz {19 Sekunden} 9 1
tiar 1204390918 nachti_quiz 3 0
revolt 1204390979 Pegasus 1 2
solved 1204391009 Pegasus {16 Sekunden} 3 1
solved 1204391036 _shy_ {23 Sekunden} 6 1
solved 1204391053 nachti_quiz {13 Sekunden} 10 1
solved 1204391155 Pegasus {12 Sekunden} 4 1
solved 1204391176 nachti_quiz {16 Sekunden} 11 1
solved 1204391187 _shy_ {7 Sekunden} 7 1
solved 1204391200 nachti_quiz {9 Sekunden} 12 1
solved 1204391221 nachti_quiz {16 Sekunden} 13 1
solved 1204391243 nachti_quiz {17 Sekunden} 14 1
tiar 1204391243 nachti_quiz 3 0
solved 1204391276 nachti_quiz {28 Sekunden} 15 1
solved 1204391326 _shy_ {46 Sekunden} 8 1
solved 1204391358 _shy_ {27 Sekunden} 9 1
solved 1204391395 _shy_ {33 Sekunden} 10 1
tiar 1204391395 _shy_ 3 0
solved 1204391422 nachti_quiz {22 Sekunden} 16 1
solved 1204391456 nachti_quiz {29 Sekunden} 17 1
solved 1204391476 nachti_quiz {15 Sekunden} 18 1
tiar 1204391476 nachti_quiz 3 0
solved 1204391497 nachti_quiz {17 Sekunden} 19 1
solved 1204391535 _shy_ {34 Sekunden} 11 1
solved 1204391551 _shy_ {12 Sekunden} 12 1
solved 1204391566 nachti_quiz {11 Sekunden} 20 1
solved 1204391593 _shy_ {8 Sekunden} 13 1
solved 1204391624 nachti_quiz {26 Sekunden} 21 1
solved 1204391644 _shy_ {16 Sekunden} 14 1
solved 1204391654 nachti_quiz {5 Sekunden} 22 1
solved 1204391670 nachti_quiz {11 Sekunden} 23 1
revolt 1204391717 _shy_ 1 2
revolt 1204391736 nachti_quiz 2 2
revoltsolve 1204391736 0
solved 1204391752 _shy_ {11 Sekunden} 15 1
solved 1204391764 _shy_ {8 Sekunden} 16 1
solved 1204391799 _shy_ {31 Sekunden} 17 1
tiar 1204391799 _shy_ 3 0
solved 1204391813 _shy_ {9 Sekunden} 18 1
solved 1204391843 _shy_ {26 Sekunden} 19 1
tiar 1204391843 _shy_ 5 1
rankset 1204391843 sozphobine {_shy_ +1}
solved 1204391891 nachti_quiz {43 Sekunden} 24 1
solved 1204391914 nachti_quiz {18 Sekunden} 25 1
solved 1204391949 _shy_ {16 Sekunden} 21 1
solved 1204391968 _shy_ {15 Sekunden} 22 1
solved 1204392066 nachti_quiz {23 Sekunden} 26 1
solved 1204392148 _shy_ {8 Sekunden} 23 1
solved 1204392161 nachti_quiz {8 Sekunden} 27 1
solved 1204392174 nachti_quiz {8 Sekunden} 28 1
solved 1204392220 _shy_ {42 Sekunden} 24 1
solved 1204392255 _shy_ {30 Sekunden} 25 1
solved 1204392275 nachti_quiz {16 Sekunden} 29 1
solved 1204392318 _shy_ {38 Sekunden} 26 1
solved 1204392381 nachti_quiz {58 Sekunden} 30 1
gamewon 1204392381 nachti_quiz 30 30 1877
gamestart 1204392401
solved 1204392428 Pegasus {27 Sekunden} 1 1
solved 1204392441 _shy_ {9 Sekunden} 1 1
solved 1204392487 nachti_quiz {41 Sekunden} 1 1
solved 1204392517 nachti_quiz {26 Sekunden} 2 1
gamestart 1204402569
gamestart 1204473076
solved 1204473085 rumpel {9 Sekunden} 1 1
solved 1204473104 sys {14 Sekunden} 1 1
solved 1204473115 tigra {6 Sekunden} 1 1
solved 1204473134 rumpel {14 Sekunden} 2 1
solved 1204473155 hyena2 {16 Sekunden} 1 1
solved 1204473167 rumpel {8 Sekunden} 3 1
solved 1204473181 tigra {9 Sekunden} 2 1
solved 1204473203 hyena2 {18 Sekunden} 2 1
solved 1204473251 hyena2 {43 Sekunden} 3 1
solved 1204473272 rumpel {17 Sekunden} 4 1
solved 1204473293 hyena2 {17 Sekunden} 4 1
solved 1204473326 sys {29 Sekunden} 2 1
solved 1204473336 hyena2 {5 Sekunden} 5 1
solved 1204473352 rumpel {11 Sekunden} 5 1
solved 1204473367 rumpel {10 Sekunden} 6 1
solved 1204473387 sys {15 Sekunden} 3 1
solved 1204473398 rumpel {6 Sekunden} 7 1
solved 1204473411 tigra {9 Sekunden} 3 1
solved 1204473431 rumpel {16 Sekunden} 8 1
solved 1204473451 rumpel {16 Sekunden} 9 1
solved 1204473465 rumpel {9 Sekunden} 10 1
tiar 1204473465 rumpel 3 0
solved 1204473500 sys {15 Sekunden} 4 1
solved 1204473511 tigra {6 Sekunden} 4 1
solved 1204473531 sys {15 Sekunden} 5 1
solved 1204473544 sys {9 Sekunden} 6 1
solved 1204473556 hyena2 {8 Sekunden} 6 1
solved 1204473567 tigra {7 Sekunden} 5 1
solved 1204473579 rumpel {7 Sekunden} 11 1
solved 1204473599 rumpel {16 Sekunden} 12 1
solved 1204473619 sys {16 Sekunden} 7 1
solved 1204473630 rumpel {6 Sekunden} 13 1
solved 1204473643 hyena2 {9 Sekunden} 7 1
solved 1204473705 hyena2 {57 Sekunden} 8 1
solved 1204473744 hyena2 {35 Sekunden} 9 1
tiar 1204473744 hyena2 3 0
solved 1204473756 hyena2 {7 Sekunden} 10 1
solved 1204473786 rumpel {26 Sekunden} 14 1
solved 1204473795 rumpel {5 Sekunden} 15 1
solved 1204473808 rumpel {9 Sekunden} 16 1
tiar 1204473808 rumpel 3 0
solved 1204473819 rumpel {7 Sekunden} 17 1
solved 1204473828 rumpel {5 Sekunden} 18 1
tiar 1204473828 rumpel 5 1
rankset 1204473828 sozphobine {rumpel +1}
solved 1204473840 rumpel {7 Sekunden} 20 1
solved 1204473870 rumpel {11 Sekunden} 21 1
solved 1204473899 tigra {24 Sekunden} 6 1
solved 1204473911 sys {7 Sekunden} 8 1
solved 1204473932 hyena2 {17 Sekunden} 11 1
solved 1204473952 rumpel {16 Sekunden} 22 1
solved 1204473963 rumpel {7 Sekunden} 23 1
solved 1204473973 rumpel {6 Sekunden} 24 1
tiar 1204473973 rumpel 3 0
solved 1204473995 hyena2 {17 Sekunden} 12 1
solved 1204474005 hyena2 {6 Sekunden} 13 1
solved 1204474014 rumpel {5 Sekunden} 25 1
solved 1204474039 rumpel {5 Sekunden} 26 1
solved 1204474050 rumpel {7 Sekunden} 27 1
tiar 1204474050 rumpel 3 0
solved 1204474065 rumpel {11 Sekunden} 28 1
solved 1204474101 sys {32 Sekunden} 9 1
solved 1204474121 sys {16 Sekunden} 10 1
solved 1204474139 rumpel {14 Sekunden} 29 1
solved 1204474148 rumpel {5 Sekunden} 30 1
gamewon 1204474148 rumpel 30 30 1063
gamestart 1204474167
solved 1204474179 hyena2 {12 Sekunden} 1 1
solved 1204474200 rumpel {16 Sekunden} 1 1
solved 1204474209 rumpel {5 Sekunden} 2 1
solved 1204474225 tigra {11 Sekunden} 1 1
solved 1204474263 rumpel {33 Sekunden} 3 1
solved 1204474278 rumpel {10 Sekunden} 4 1
solved 1204474290 rumpel {8 Sekunden} 5 1
tiar 1204474290 rumpel 3 0
solved 1204474301 rumpel {6 Sekunden} 6 1
solved 1204474331 rumpel {25 Sekunden} 7 1
tiar 1204474331 rumpel 5 1
rankset 1204474331 sozphobine {rumpel +1}
solved 1204474351 rumpel {16 Sekunden} 9 1
solved 1204474365 rumpel {10 Sekunden} 10 1
solved 1204474399 tigra {15 Sekunden} 2 1
solved 1204474412 tigra {8 Sekunden} 3 1
solved 1204474441 rumpel {25 Sekunden} 11 1
solved 1204474451 tigra {6 Sekunden} 4 1
solved 1204474485 rumpel {29 Sekunden} 12 1
solved 1204474496 rumpel {7 Sekunden} 13 1
solved 1204474506 rumpel {6 Sekunden} 14 1
tiar 1204474506 rumpel 3 0
solved 1204474519 rumpel {9 Sekunden} 15 1
